,몰스킨 가방,메트로컬렉션-백팩 오렌지옐로우,제이리움 니트,봄/여름 코튼 래글런 라운드넥 니트 스카이블루 (프레시한 촉감),텍스쳐드 크루넥 니트 올리브 그린,델포조 블라우스,Floral detail cotton shirt,알레그리 셔츠,블루쉬 《멀티컬러체크》 오버셔츠,베스띠벨리 스커트,스트라이프 배색 트임 디테일 스커트,라빠레뜨 가방,깐느로제 미니사첼백,빈폴 액세서리 가방,아이보리 블링 라지 사첼백,슈콤마보니 구두,Jenne sling back(black),비지트 인 뉴욕 자켓,후드 체크 루즈핏자켓,에이치에스디 모자,UNISEX BLACK LOGO BALL CAP,Marie pumps(black),지고트 블라우스,플라운스 블라우스,커스텀멜로우 점퍼,casual blouson jumper,버커루 팬츠,남성용 면12수 배기 카고 팬츠 바지 ,슈레피 하이라이터,릿지 하이라이터,블루페페 코트,P191MSI003 BK,버커루 점퍼,남성 지퍼 장식 라이더점퍼,버커루 티셔츠,남성용 16수 테리배색 R넥 티셔츠 ,베네피트 하이라이터,단델리온 트윙클 하이라이터,아워글래스 하이라이터,앰비언트 라이팅 파우더,더샘 하이라이터,샘물 루미너스 멀티 하이라이터 8g,컬러팝 하이라이터,슈퍼 쇼크 치크 하이라이터 런치 머니,캔메이크 하이라이터,글로우 플로어 하이라이터,온앤온 티셔츠,레터링 컬러 티셔츠,쓰리씨이 하이라이터,Highlighter BEIGE,더밤 하이라이터,메리 루머나이저,본 코트,블랙 울 블렌딩 벨티트 포인트 세미오버핏 롱더블 트렌치코트,웻앤와일드 하이라이터,메가글로 하이라이팅 파우더,릴리바이레드 하이라이터,러브빔 글로우(하이라이터),나스 하이라이터,하이라이팅 파우더,아리따움 하이라이터,매직 컨투어링 하이라이터,에트로 선글라스,ET666SK,클리오 하이라이터,프리즘 에어 하이라이터 (1호 골드 쉬어),베카 하이라이터,쉬머링 스킨 퍼펙터 프레스드 하이라이터,코모도 니트,베이직 크루넥 니트,오프라 코스메틱 하이라이터,하이라이터 베버리 힐즈,골든듀 귀걸이,아모르드롭,로라메르시에 하이라이터,매트래디언스 베이크드 새틴하이라이터,로라겔러 하이라이터,Swirl Illuminator Diamond Dust,랑카스터 가방,카멜리아 크로스 바디 스몰,코링코 하이라이터,핑크 스퀘어 듀얼 하이라이터,샤넬 하이라이터,뿌드르 뤼미에르 글라쎄,리버클래시 수트,2019 SS LFS11209 SLIMFIT,잇미샤 원피스,페미닌 레이스 롱 원피스,베스띠벨리 가디건,모혼방 벨티드 슬릿 롱 가디건,어퓨 하이라이터,꾸뛰르 하이라이터,아크네 스튜디오 티셔츠,Logo t-shirt antique brown,앤아더스토리즈 부츠,레더 카우보이 부츠,투페이스드 하이라이터,다이아몬드 라이트 하이라이터,아크네 스튜디오 자켓,Blue Bl Konst Denim Mid Pass Jacket,톰포드 하이라이터,Sheer Highlighting Duo,토니모리 하이라이터,루미너스 여신광채 오로라이터,버켄스탁 슬리퍼,BOSTON 로즈 PINK,투쿨포스쿨 하이라이터,바이로댕 하이라이터 11g,임블리 원피스,블리프리미엄 레이스롱드레스,스틸라 하이라이터,헤븐스 휴 하이라이터 오퓰런스 10g,겔랑 하이라이터,메테오리트 홀로그래픽 파우더 9g (스프링 컬렉션),발렌시아 자켓,노카라 린넨 자켓 ,샤트렌 자켓,린넨 체크 노카라 코트,미샤(MISSHA) 하이라이터,새틴 하이라이터 이탈프리즘,바비브라운 하이라이터,Highlighting Powder - Pink Glow,KULE 티셔츠,The Boyfriend,스테파넬 티셔츠,프릴 소매 티셔츠,테드베이커 원피스,karolyn fantasia pleated midi dress,라이프워크 티셔츠,라독 프린트 반팔 티셔츠,제이에스티나 귀걸이,Viva Perla Earring(14K),스와로브스키 귀걸이,Lifelong Bow 귀걸이,모조에스핀 원피스,J192MSE039 FL1 ,노스페이스 자켓,데이 컴팩트 쉴드 자켓,플라스틱아일랜드 원피스,플랫카라 소매러플 레이스 원피스,르윗 원피스,배색 셔츠 원피스,애드호크 가디건,자켓형 가디건,비지트 인 뉴욕 팬츠,슬릿 포인트 베이직 슬랙스,베이직 원버튼 자켓,락포트 슬리퍼,토탈모션 줄리 슬립온,러드 팬츠,Wide pocket pants ivory,인디고 칠드런 셔츠,OVERSIZED STRIPE TAIL SHIRT,마노모스 안경,BEAST,랭앤루 원피스,PRETTY ROMPER(프리티 롬퍼)03,쥬크 니트,스트라이프 니트,아보아보 팬츠,BLACK SILK SLIM-LEG PANTS,아보아보 자켓,BLACK SLIM LINE DOUBLE TUXEDO JACKET,프론트로우 팬츠,[Drama Signature] Slim Bootcut Trousers_2colors,프론트로우 자켓,[Drama Signature] Slit Cuffs Tailored Blazer_CAMEL,산드로 옴므 팬츠,스타착용 바지 HAS29K7,산드로 옴므 자켓,스타착용 자켓 HKS29K7,덱케 가방,멜로디백,스틸러 선글라스,SCOPE ,클릭앤퍼니 블라우스,멜르아 핀턱블라우스,클릭앤퍼니 자켓,얼그린 트위드자켓,샤비론 자수자켓,클릭앤퍼니 청바지,분위기업 스키니진,나이키 점퍼,다운필 WR 후디 자켓,뉴발란스 운동화,CM878TCA / NBPD9S407W,뉴에라 모자,다이아몬드 메쉬 트랙 제트캡 사이버 그린,디스이즈네버댓 후드,19SS SP-INTL. Logo Hooded Sweatshirt - White,몽벨 티셔츠,[남여공용]19SS신상품 기능성 몽벨 위크론(WICRON) 라운드 티셔츠[삵],마하그리드 모자,B.B CAP[ORANGE],뉴발란스 자켓,UNI 트랙클럽 웜업자켓_40,UNI 트랙클럽 웜업자켓,UNI 트랙클럽 웜업자켓_25,아디다스 모자,코튼 6P 볼캡,나이키 운동화,에어 맥스97 서울 ,뉴발란스 티셔츠,UNI 스몰로고 맨투맨_15,UNI 스몰로고 맨투맨_19,uni 스몰로고 맨투맨_30,87mm 티셔츠,도미넌트 후드,크롭 데끼 프린팅 후드티셔츠_메란지,지프 모자,스몰로고 볼캡,레이첼 콕스 구두,Luu,커버낫 팬츠,C LOGO TRACK JOGGER PANTS BLACK,C LOGO CREWNECK CORAL RED,프랭크커스텀 안경,FA6154 col.2,아이코닉,페이유에 운동화,PLAIN II PLATFORM / WHITE / F29005W,옐로우비 안경,O/P-001 col.02,반스 단화,올드스쿨 블랙
21,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,87.46594,0.0,0.0,0.0,49.62406,0.0,54.28571,0.0,0.0,0.0,0.0,83.4507,100.0,57.57575,0.0,0.0,0.0,0.0,32.76699,0.0,0.0,39.30131,0.0,57.32484,0.0,75.0,0.0,31.25,0.0,66.66666,0.0,0.0,0.0,77.77777,0.0,67.33333,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,51.72413,0.0,38.09523,0.0,37.14285,0.0,15.11627,0.0,40.47619,0.0,59.47368,0.0,51.19047,0.0,27.90697,0.0,0.0,0.0,55.33596,0.0,54.44444,0.0,0.0,0.0,16.91542,0.0,0.0,0.0,30.13698,0.0,0.0,0.0,46.95652,0.0,30.0,0.0,27.08333,0.0,34.44444,0.0,0.0,0.0,56.25,0.0,3.94736,0.0,5.55555,0.0,47.91666,0.0,24.45255,0.0,47.90697,0.0,53.24675,0.0,62.21498,0.0,80.4878,0.0,100.0,51.03734,56.09756,0.0,0.0,0.0,7.2477,0.0,0.0,0.0,73.77049,30.0,64.48598,0.0,0.0,0.0,68.84531,0.0,75.17509,0.0,69.93524,0.0,59.53757,0.0,47.23735,0.0,19.82758,55.55555,0.0,51.6129,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,39.0625,60.25104,40.90909,0.0,41.02564,38.80597,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,52.38095,0.0,58.25242,0.0,33.04347,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,46.15384,0.0,71.94905,0.0,70.20988,0.0,73.33333,0.0,47.7528,0.0,0.0,0.0,27.20588,0.0,0.0,0.0,54.40835,0.0,68.95181,11.57894,43.45718,0.0,0.0,0.0,0.0,0.0,0.0,70.46979,0.0,45.23809,0.0,0.0,0.0,0.0,48.0,0.0,63.58024,0.0,0.0,0.0,0.0,71.35678,100.0
22,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,76.19047,0.0,63.63636,0.0,79.29155,0.0,0.0,0.0,74.06015,0.0,83.57142,0.0,0.0,0.0,0.0,64.0845,25.0,45.45454,0.0,0.0,0.0,0.0,31.55339,0.0,0.0,52.83842,0.0,66.87898,0.0,91.25,0.0,56.25,0.0,58.33333,0.0,54.54545,0.0,46.66666,0.0,65.11111,0.0,0.0,0.0,50.0,0.0,17.85714,0.0,37.93103,0.0,71.42857,0.0,68.57142,0.0,24.4186,0.0,45.23809,0.0,100.0,0.0,59.5238,0.0,30.23255,0.0,0.0,0.0,78.26086,0.0,60.22222,0.0,0.0,0.0,17.16417,0.0,0.0,0.0,33.56164,0.0,0.0,0.0,51.75652,0.0,0.0,0.0,16.66666,0.0,57.77777,0.0,0.0,0.0,72.5,0.0,0.0,0.0,6.66666,0.0,47.91666,0.0,27.9197,0.0,41.86046,0.0,44.15584,0.0,87.94788,0.0,48.78048,0.0,81.48148,60.16597,59.75609,0.0,0.0,0.0,5.13761,0.0,0.0,0.0,59.01639,0.0,86.91588,0.0,0.0,0.0,73.96514,0.0,80.62256,0.0,80.20351,0.0,48.55491,83.33333,48.94941,0.0,38.7931,0.0,0.0,58.06451,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26.5625,71.1297,36.36363,0.0,58.97435,55.97014,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,100.0,0.0,45.26699,0.0,31.88405,96.75236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,63.98104,0.0,82.12593,0.0,63.33333,0.0,47.7528,0.0,0.0,0.0,58.82352,0.0,0.0,0.0,67.5174,0.0,73.84959,11.57894,64.29725,0.0,0.0,0.0,0.0,0.0,0.0,59.73154,0.0,54.7619,0.0,0.0,0.0,0.0,62.66666,0.0,54.93827,0.0,0.0,0.0,0.0,57.78894,0.0
23,60.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,27.27272,0.0,72.20708,0.0,0.0,0.0,54.88721,0.0,56.42857,0.0,0.0,0.0,0.0,70.07042,0.0,21.21212,0.0,0.0,0.0,0.0,24.02912,33.33333,0.0,48.90829,0.0,59.55414,0.0,75.0,0.0,56.25,0.0,77.08333,0.0,0.0,0.0,57.77777,0.0,62.22222,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,62.06896,0.0,47.61904,0.0,57.14285,0.0,20.93023,0.0,52.38095,0.0,72.10526,0.0,61.50793,0.0,25.58139,0.0,0.0,0.0,59.68379,0.0,65.55555,0.0,0.0,0.0,17.16417,0.0,0.0,0.0,35.27397,0.0,0.0,0.0,46.1913,0.0,35.0,0.0,27.08333,0.0,27.77777,0.0,0.0,0.0,71.25,0.0,0.0,0.0,5.55555,0.0,66.66666,0.0,28.10218,0.0,55.81395,0.0,28.57142,0.0,64.82084,0.0,56.09756,0.0,98.14814,74.68879,85.9756,0.0,0.0,0.0,5.3211,0.0,0.0,0.0,36.06557,0.0,100.0,0.0,0.0,0.0,74.61873,0.0,85.05836,0.0,63.27474,0.0,43.93063,0.0,41.55642,0.0,40.51724,55.55555,0.0,32.25806,0.0,0.0,0.0,42.72727,0.0,0.0,0.0,0.0,0.0,14.0625,64.85355,34.72727,0.0,48.71794,56.71641,0.0,0.0,35.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,38.09523,0.0,42.59708,0.0,36.81159,98.91745,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,72.89377,0.0,80.77606,0.0,96.81787,0.0,73.33333,0.0,58.42696,0.0,0.0,0.0,66.17647,0.0,35.29411,0.0,77.14617,0.0,100.0,18.94736,73.3441,0.0,0.0,0.0,0.0,100.0,0.0,74.49664,0.0,30.95238,0.0,0.0,0.0,0.0,41.33333,0.0,43.20987,0.0,0.0,0.0,0.0,75.37688,0.0
24,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,40.90909,0.0,77.38419,62.5,0.0,0.0,43.60902,0.0,41.42857,0.0,0.0,0.0,0.0,49.64788,0.0,15.15151,0.0,0.0,0.0,0.0,19.90291,47.61904,0.0,33.18777,0.0,52.86624,0.0,66.25,0.0,87.5,0.0,72.91666,0.0,54.54545,0.0,35.55555,0.0,57.11111,0.0,0.0,0.0,75.0,0.0,0.0,0.0,44.82758,0.0,42.85714,0.0,55.71428,0.0,9.30232,0.0,33.33333,0.0,91.05263,0.0,59.12698,0.0,13.95348,0.0,0.0,0.0,60.4743,0.0,63.11111,0.0,0.0,0.0,11.19402,0.0,0.0,0.0,33.21917,0.0,100.0,0.0,40.24347,0.0,0.0,0.0,37.5,0.0,43.33333,0.0,0.0,0.0,80.0,0.0,4.60526,0.0,0.0,0.0,50.0,0.0,24.90875,0.0,48.8372,0.0,40.25974,0.0,73.2899,0.0,80.4878,0.0,48.14814,60.58091,86.58536,0.0,0.0,0.0,3.30275,0.0,0.0,0.0,40.9836,30.0,85.04672,0.0,0.0,0.0,59.69498,0.0,77.58754,0.0,64.66234,0.0,26.01156,0.0,38.21011,0.0,37.06896,100.0,0.0,29.03225,0.0,0.0,0.0,53.63636,0.0,0.0,0.0,0.0,0.0,9.375,66.10878,43.0909,0.0,41.02564,38.0597,0.0,0.0,40.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,43.20388,83.33333,23.76811,85.11502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83516,0.0,98.10426,0.0,84.22477,0.0,53.33333,0.0,52.24719,0.0,0.0,0.0,38.97058,0.0,0.0,0.0,66.41531,0.0,93.87416,22.10526,59.12762,0.0,0.0,0.0,63.63636,0.0,0.0,76.51006,0.0,50.0,0.0,0.0,0.0,0.0,57.33333,0.0,45.06172,83.33333,0.0,0.0,0.0,99.49748,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,63.63636,0.0,68.39237,0.0,0.0,0.0,54.13533,0.0,37.14285,0.0,0.0,0.0,0.0,58.80281,0.0,21.21212,0.0,0.0,0.0,0.0,22.08737,28.57142,0.0,31.44104,0.0,61.78343,0.0,87.5,0.0,75.0,0.0,58.33333,0.0,0.0,0.0,42.22222,0.0,60.88888,0.0,0.0,0.0,75.0,0.0,28.57142,0.0,89.65517,0.0,95.23809,0.0,60.0,0.0,19.76744,0.0,48.80952,0.0,88.42105,0.0,64.28571,0.0,30.23255,0.0,0.0,0.0,69.16996,0.0,57.11111,0.0,0.0,0.0,12.43781,0.0,0.0,0.0,31.84931,0.0,0.0,0.0,48.8,0.0,0.0,0.0,52.08333,0.0,60.0,0.0,0.0,0.0,66.25,0.0,7.89473,0.0,5.55555,0.0,68.75,0.0,26.73357,0.0,35.34883,0.0,35.06493,0.0,77.52442,0.0,51.21951,0.0,57.4074,60.99585,57.92682,0.0,0.0,0.0,4.49541,0.0,0.0,0.0,55.7377,35.0,53.73831,0.0,0.0,0.0,82.46187,0.0,84.43579,0.0,81.22109,0.0,37.57225,0.0,50.58365,0.0,26.72413,0.0,0.0,38.70967,0.0,0.0,0.0,37.27272,0.0,0.0,0.0,0.0,0.0,14.0625,70.29288,42.0,0.0,38.46153,33.58208,0.0,0.0,100.0,0.0,75.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,64.44174,0.0,23.76811,67.92963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,81.33886,0.0,69.19431,0.0,76.66666,0.0,36.51685,0.0,0.0,0.0,36.7647,0.0,0.0,0.0,56.72853,0.0,67.1314,16.8421,50.24232,0.0,0.0,0.0,0.0,0.0,0.0,61.07382,0.0,33.33333,0.0,0.0,0.0,0.0,37.33333,0.0,51.5432,50.0,0.0,0.0,0.0,66.83417,91.66666
26,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,80.95238,0.0,27.27272,0.0,69.48228,0.0,0.0,0.0,52.63157,0.0,42.85714,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71844,0.0,0.0,29.69432,0.0,67.83439,0.0,80.0,0.0,81.25,0.0,52.08333,0.0,0.0,0.0,51.11111,0.0,43.11111,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,55.17241,0.0,52.38095,0.0,54.28571,0.0,13.95348,0.0,95.23809,0.0,71.05263,0.0,65.07936,0.0,0.0,0.0,0.0,0.0,72.33201,0.0,67.55555,0.0,0.0,0.0,10.69651,0.0,0.0,0.0,36.9863,0.0,0.0,0.0,40.52173,0.0,30.0,0.0,18.75,0.0,46.66666,0.0,0.0,0.0,61.25,0.0,11.18421,0.0,8.88888,0.0,56.25,0.0,27.82846,0.0,49.30232,0.0,66.23376,0.0,75.89576,0.0,46.34146,0.0,59.25925,65.9751,64.63414,0.0,0.0,0.0,5.3211,0.0,0.0,0.0,47.54098,40.0,54.67289,0.0,0.0,0.0,83.2244,0.0,83.57976,0.0,60.68455,0.0,31.7919,0.0,57.89883,0.0,38.7931,88.88888,0.0,38.70967,0.0,0.0,0.0,35.45454,0.0,0.0,0.0,0.0,0.0,10.9375,100.0,30.36363,0.0,41.02564,36.56716,0.0,0.0,50.0,0.0,100.0,0.0,70.0,0.0,0.0,0.0,23.80952,0.0,57.03883,0.0,28.69565,31.12313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.08424,0.0,76.0071,0.0,88.89641,0.0,73.33333,0.0,52.24719,0.0,60.0,0.0,37.5,0.0,0.0,0.0,71.80974,0.0,78.7835,8.42105,69.62843,0.0,0.0,0.0,45.45454,0.0,0.0,85.90604,0.0,28.57142,0.0,0.0,0.0,0.0,45.33333,0.0,45.37037,41.66666,0.0,0.0,0.0,61.30653,41.66666
27,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,59.67302,62.5,0.0,0.0,46.2406,0.0,35.0,0.0,0.0,0.0,0.0,57.74647,30.0,0.0,0.0,0.0,0.0,0.0,16.01941,42.85714,0.0,23.1441,0.0,53.18471,0.0,53.75,0.0,75.0,0.0,56.25,0.0,72.72727,0.0,33.33333,0.0,54.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,44.82758,0.0,52.38095,0.0,24.28571,0.0,13.95348,0.0,32.14285,0.0,56.31578,0.0,51.19047,0.0,0.0,0.0,0.0,0.0,62.84584,0.0,57.55555,0.0,0.0,0.0,17.16417,0.0,0.0,0.0,42.46575,0.0,0.0,0.0,37.1826,0.0,0.0,0.0,27.08333,0.0,38.88888,0.0,0.0,0.0,61.25,0.0,5.26315,0.0,6.66666,0.0,41.66666,0.0,29.4708,0.0,42.79069,0.0,85.71428,0.0,73.94136,0.0,34.14634,0.0,81.48148,56.84647,64.63414,0.0,0.0,0.0,5.50458,0.0,0.0,0.0,57.37704,0.0,29.43925,0.0,0.0,0.0,67.21132,0.0,82.95719,0.0,62.62719,0.0,43.3526,0.0,44.66926,0.0,57.75862,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.8125,58.15899,38.36363,0.0,51.28205,35.07462,0.0,0.0,25.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,23.80952,0.0,73.7864,0.0,53.91304,38.43031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75824,0.0,64.84004,0.0,77.25118,0.0,63.33333,0.0,46.06741,0.0,50.0,0.0,28.67647,0.0,0.0,0.0,64.96519,0.0,73.19945,8.42105,63.48949,0.0,0.0,0.0,81.81818,0.0,0.0,89.26174,0.0,28.57142,0.0,0.0,0.0,0.0,57.33333,0.0,50.0,0.0,0.0,0.0,0.0,67.33668,66.66666
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,49.04632,0.0,0.0,0.0,36.8421,0.0,46.42857,0.0,0.0,0.0,0.0,70.77464,0.0,24.24242,0.0,0.0,0.0,0.0,23.30097,33.33333,0.0,25.76419,0.0,57.96178,0.0,90.0,0.0,56.25,0.0,60.41666,0.0,45.45454,0.0,42.22222,0.0,62.44444,0.0,0.0,0.0,69.44444,0.0,0.0,0.0,82.75862,0.0,52.38095,0.0,77.14285,0.0,20.93023,0.0,79.7619,0.0,68.42105,0.0,53.96825,0.0,13.95348,0.0,0.0,0.0,64.03162,0.0,63.55555,0.0,0.0,0.0,12.93532,0.0,0.0,0.0,57.53424,100.0,0.0,0.0,46.64347,0.0,35.0,0.0,39.58333,0.0,53.33333,0.0,0.0,0.0,76.25,0.0,4.60526,0.0,0.0,0.0,87.5,0.0,36.95255,0.0,56.74418,0.0,66.23376,0.0,81.10749,0.0,43.90243,0.0,90.74074,62.24066,59.75609,0.0,0.0,0.0,6.78899,0.0,0.0,0.0,63.93442,25.0,26.16822,0.0,0.0,0.0,64.81481,0.0,82.41245,0.0,72.52543,0.0,51.44508,0.0,38.5214,0.0,51.72413,55.55555,0.0,41.93548,0.0,0.0,0.0,42.72727,0.0,0.0,0.0,0.0,0.0,26.5625,89.53974,33.63636,0.0,38.46153,41.04477,0.0,0.0,35.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,28.57142,0.0,63.59223,0.0,35.07246,81.86738,77.77777,0.0,70.0,0.0,0.0,0.0,0.0,32.23443,0.0,63.18127,0.0,66.55382,0.0,0.0,0.0,52.80898,0.0,0.0,0.0,37.5,0.0,0.0,0.0,57.25058,0.0,62.58036,6.31578,56.54281,0.0,0.0,0.0,72.72727,0.0,0.0,65.77181,0.0,40.47619,0.0,0.0,0.0,0.0,40.0,0.0,43.82716,75.0,0.0,0.0,0.0,64.3216,0.0
29,60.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,40.90909,0.0,47.13896,0.0,0.0,0.0,39.47368,0.0,55.71428,0.0,0.0,0.0,0.0,57.39436,0.0,39.39393,0.0,0.0,0.0,0.0,19.41747,23.80952,0.0,26.20087,0.0,68.47133,0.0,65.0,0.0,56.25,0.0,60.41666,0.0,0.0,0.0,48.88888,0.0,44.0,0.0,71.42857,0.0,69.44444,0.0,0.0,0.0,68.96551,0.0,47.61904,0.0,58.57142,0.0,18.60465,0.0,52.38095,0.0,62.10526,0.0,61.50793,0.0,25.58139,0.0,0.0,0.0,69.16996,0.0,56.44444,0.0,0.0,0.0,14.42786,0.0,0.0,0.0,55.13698,0.0,0.0,0.0,46.33043,0.0,55.0,0.0,33.33333,0.0,58.88888,0.0,0.0,0.0,48.75,0.0,3.28947,0.0,6.66666,0.0,77.08333,0.0,46.80656,0.0,63.25581,0.0,31.16883,0.0,80.13029,0.0,36.58536,0.0,55.55555,73.85892,64.63414,0.0,0.0,0.0,4.86238,0.0,0.0,0.0,77.04918,35.0,36.91588,0.0,0.0,0.0,61.54684,0.0,87.70428,0.0,73.54301,0.0,51.44508,0.0,57.58754,0.0,36.20689,66.66666,0.0,29.03225,0.0,0.0,0.0,37.27272,0.0,0.0,0.0,0.0,0.0,32.8125,71.1297,32.18181,0.0,28.20512,58.20895,0.0,0.0,35.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,45.87378,0.0,54.7826,71.98917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95604,0.0,62.44075,0.0,77.99593,0.0,46.66666,0.0,58.98876,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,63.57308,0.0,68.66286,18.94736,83.5218,0.0,0.0,0.0,0.0,0.0,0.0,57.04697,0.0,14.28571,0.0,0.0,0.0,0.0,45.33333,0.0,44.59876,0.0,0.0,0.0,0.0,67.83919,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,86.36363,0.0,63.48773,0.0,0.0,0.0,42.85714,0.0,24.28571,0.0,0.0,0.0,0.0,63.73239,0.0,39.39393,0.0,0.0,0.0,0.0,18.20388,0.0,0.0,20.52401,0.0,77.07006,0.0,66.25,0.0,37.5,0.0,43.75,0.0,45.45454,0.0,55.55555,0.0,48.88888,0.0,0.0,0.0,86.11111,0.0,21.42857,0.0,27.5862,0.0,38.09523,0.0,51.42857,0.0,20.93023,0.0,52.38095,57.14285,94.21052,0.0,67.85714,0.0,18.60465,0.0,0.0,0.0,71.5415,0.0,100.0,0.0,0.0,0.0,12.93532,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.92173,0.0,30.0,0.0,33.33333,0.0,53.33333,0.0,0.0,0.0,78.75,0.0,0.0,0.0,100.0,0.0,54.16666,0.0,49.45255,0.0,53.02325,0.0,49.35064,0.0,78.50162,0.0,100.0,0.0,44.44444,60.16597,52.43902,0.0,0.0,0.0,55.3211,0.0,0.0,0.0,59.01639,35.0,50.46728,0.0,72.72727,0.0,71.13289,0.0,98.36575,0.0,81.31359,100.0,34.68208,0.0,43.81322,0.0,31.03448,55.55555,0.0,0.0,0.0,0.0,0.0,35.45454,0.0,0.0,0.0,0.0,0.0,18.75,48.95397,39.0909,0.0,58.97435,44.77611,0.0,0.0,35.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,50.60679,0.0,37.97101,45.8728,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39.92673,0.0,73.75592,0.0,84.29248,0.0,53.33333,0.0,67.97752,0.0,0.0,0.0,51.47058,0.0,0.0,0.0,78.13225,0.0,81.60803,13.68421,95.96122,0.0,0.0,0.0,72.72727,0.0,0.0,100.0,0.0,38.09523,0.0,0.0,0.0,0.0,46.66666,0.0,54.62962,100.0,0.0,0.0,0.0,79.39698,41.66666
31,40.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,22.72727,0.0,65.12261,0.0,0.0,0.0,39.47368,0.0,40.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,71.42857,17.47572,0.0,0.0,27.94759,0.0,62.10191,0.0,72.5,0.0,43.75,0.0,39.58333,0.0,72.72727,0.0,48.88888,0.0,64.44444,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.06896,0.0,57.14285,0.0,55.71428,0.0,16.27906,0.0,85.71428,0.0,61.57894,0.0,75.39682,0.0,13.95348,0.0,0.0,0.0,81.42292,0.0,76.22222,0.0,0.0,0.0,13.18407,0.0,0.0,0.0,64.38356,0.0,0.0,0.0,42.26086,0.0,0.0,0.0,37.5,0.0,38.88888,0.0,0.0,0.0,66.25,0.0,0.0,0.0,35.55555,0.0,93.75,0.0,42.24452,0.0,57.2093,0.0,51.94805,0.0,63.84364,0.0,58.53658,0.0,62.96296,100.0,57.92682,0.0,0.0,0.0,34.31192,0.0,0.0,0.0,75.40983,50.0,45.79439,0.0,0.0,0.0,73.74727,0.0,100.0,0.0,66.41998,0.0,52.02312,0.0,43.26848,0.0,33.62068,55.55555,0.0,22.58064,0.0,0.0,0.0,49.0909,0.0,0.0,0.0,100.0,0.0,17.1875,53.97489,50.54545,0.0,43.58974,53.73134,0.0,0.0,35.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.99514,0.0,100.0,72.53044,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,52.74725,0.0,87.58886,0.0,99.52606,0.0,96.66666,0.0,83.14606,0.0,0.0,0.0,46.32352,0.0,0.0,0.0,100.0,0.0,87.72664,25.26315,95.47657,0.0,0.0,0.0,100.0,0.0,0.0,77.1812,0.0,50.0,0.0,0.0,0.0,0.0,57.33333,0.0,49.69135,41.66666,0.0,0.0,0.0,73.36683,50.0
