,스킨푸드 로열허니 프로폴리스 인리치 에센스_0,스킨푸드 로열허니 프로폴리스 인리치 에센스_1,스킨푸드 로열허니 프로폴리스 인리치 에센스_2,세렌디뷰티 레드 프로폴리스 트리플 앰플_0,세렌디뷰티 레드 프로폴리스 트리플 앰플_1,세렌디뷰티 레드 프로폴리스 트리플 앰플_2,더마토리 프로 히알샷 물광 앰플_0,더마토리 프로 히알샷 물광 앰플_1,더마토리 프로 히알샷 물광 앰플_2,미샤 비타씨플러스 잡티씨 탄력앰플_0,미샤 비타씨플러스 잡티씨 탄력앰플_1,미샤 비타씨플러스 잡티씨 탄력앰플_2,빌리프 유쓰 크리에이터 에이지 넉다운 밤_0,빌리프 유쓰 크리에이터 에이지 넉다운 밤_1,빌리프 유쓰 크리에이터 에이지 넉다운 밤_2,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_0,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_1,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_2,이즈앤트리 히아루론산 워터 에센스_0,이즈앤트리 히아루론산 워터 에센스_1,이즈앤트리 히아루론산 워터 에센스_2,하루하루 원더 블랙라이스 히알루로닉 에센스_0,하루하루 원더 블랙라이스 히알루로닉 에센스_1,하루하루 원더 블랙라이스 히알루로닉 에센스_2,로지컬리스킨 아쿠아타이드 리서페이스 세럼_0,로지컬리스킨 아쿠아타이드 리서페이스 세럼_1,로지컬리스킨 아쿠아타이드 리서페이스 세럼_2,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_0,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_1,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_2,제로이드 인텐시브 오인트 크림_0,제로이드 인텐시브 오인트 크림_1,제로이드 인텐시브 오인트 크림_2,센텔리안24 마데카크림 파워 부스팅 포뮬러_0,센텔리안24 마데카크림 파워 부스팅 포뮬러_1,센텔리안24 마데카크림 파워 부스팅 포뮬러_2,미샤 수퍼 아쿠아 울트라 히알론 크림_0,미샤 수퍼 아쿠아 울트라 히알론 크림_1,미샤 수퍼 아쿠아 울트라 히알론 크림_2,에스트라 아토베리어     크림_0,에스트라 아토베리어     크림_1,에스트라 아토베리어     크림_2,아이오페 슈퍼바이탈 크림 리치_0,아이오페 슈퍼바이탈 크림 리치_1,아이오페 슈퍼바이탈 크림 리치_2,아티스트리 하이드라V 모이스처 크림_0,아티스트리 하이드라V 모이스처 크림_1,아티스트리 하이드라V 모이스처 크림_2,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_0,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_1,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_2,유세린 우레아 리페어 크림_0,유세린 우레아 리페어 크림_1,유세린 우레아 리페어 크림_2,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_0,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_1,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_2,유리프 셋업 크림_0,유리프 셋업 크림_1,유리프 셋업 크림_2,AHC 에이지리스 리얼 아이크림 포 페이스_0,AHC 에이지리스 리얼 아이크림 포 페이스_1,AHC 에이지리스 리얼 아이크림 포 페이스_2,한율 어린쑥 수분진정 크림_0,한율 어린쑥 수분진정 크림_1,한율 어린쑥 수분진정 크림_2,보타니티 플라본 인텐시브 크림_0,보타니티 플라본 인텐시브 크림_1,보타니티 플라본 인텐시브 크림_2,닥터벨머 어드밴스드 시카 수분 크림_0,닥터벨머 어드밴스드 시카 수분 크림_1,닥터벨머 어드밴스드 시카 수분 크림_2,더마토리 하이포알러제닉 모이스처라이징 밤 크림_0,더마토리 하이포알러제닉 모이스처라이징 밤 크림_1,더마토리 하이포알러제닉 모이스처라이징 밤 크림_2,Dr.G 필라그린 배리어 밤_0,Dr.G 필라그린 배리어 밤_1,Dr.G 필라그린 배리어 밤_2,블랑풀 필터크림_0,블랑풀 필터크림_1,블랑풀 필터크림_2,더샘 더마 플랜 울트라 밤 크림_0,더샘 더마 플랜 울트라 밤 크림_1,더샘 더마 플랜 울트라 밤 크림_2,참존 마유 크림 엑스트라 골든 컴플렉스_0,참존 마유 크림 엑스트라 골든 컴플렉스_1,참존 마유 크림 엑스트라 골든 컴플렉스_2,강남이스트 투엑스 아쿠아 카밍 크림_0,강남이스트 투엑스 아쿠아 카밍 크림_1,강남이스트 투엑스 아쿠아 카밍 크림_2,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_0,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_1,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_2,라네즈 크림 스킨 미스트_0,라네즈 크림 스킨 미스트_1,라네즈 크림 스킨 미스트_2,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_0,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_1,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_2,CNP 프로폴리스 앰플 미스트_0,CNP 프로폴리스 앰플 미스트_1,CNP 프로폴리스 앰플 미스트_2,식물나라 티트리 카밍 미스트_0,식물나라 티트리 카밍 미스트_1,식물나라 티트리 카밍 미스트_2,숨37˚ 워터 풀 타임리스 워터 젤 미스트_0,숨37˚ 워터 풀 타임리스 워터 젤 미스트_1,숨37˚ 워터 풀 타임리스 워터 젤 미스트_2,클레어스 펀더멘탈 앰플 미스트_0,클레어스 펀더멘탈 앰플 미스트_1,클레어스 펀더멘탈 앰플 미스트_2,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_0,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_1,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_2,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_0,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_1,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_2,CNP 뮤제너 앰플 미스트_0,CNP 뮤제너 앰플 미스트_1,CNP 뮤제너 앰플 미스트_2
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59793,82.17821,78.35051,84.61538,30.26315,0.0,43.49291,0.0,0.0,19.22365,66.51376,76.565,51.83823,72.72727,51.77514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,15.15151,53.44995,33.60995,46.02122,0.0,0.0,0.0,0.0,47.05882,26.92307,84.7619,45.06666,41.66666,0.0,0.0,0.0,80.45501,20.88934,0.0,0.0,0.0,0.0,63.39217,87.96234,53.66996,0.0,0.0,0.0,0.0,0.0,0.0,44.51345,73.91304,61.71003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47058,47.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25773,88.11881,65.97938,0.0,36.8421,0.0,30.27646,0.0,0.0,17.19038,59.63302,73.0337,54.04411,57.14285,45.56213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,47.61904,48.54771,45.35809,0.0,0.0,0.0,33.33333,35.29411,19.23076,55.23809,33.86666,25.83333,0.0,0.0,0.0,100.0,14.99482,0.0,0.0,55.55555,0.0,67.15272,85.7431,53.1494,0.0,0.0,0.0,0.0,0.0,0.0,37.26708,54.58937,79.5539,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,86.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,82.67326,86.59793,0.0,31.57894,46.42857,22.9265,0.0,0.0,17.74491,61.31498,60.35313,51.47058,59.0909,46.4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,15.15151,63.55685,53.73443,58.88594,0.0,0.0,0.0,22.22222,29.41176,38.46153,72.38095,37.6,24.16666,0.0,0.0,0.0,62.77145,15.20165,0.0,0.0,0.0,0.0,63.39217,88.63483,57.83446,0.0,0.0,0.0,0.0,0.0,0.0,25.94893,47.34299,54.27509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,36.36363,0.0,0.0,0.0,0.0,38.46153,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.10309,90.099,60.82474,38.46153,21.05263,28.57142,15.84625,0.0,100.0,18.85397,55.19877,81.05939,50.0,62.98701,45.26627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52866,50.0,55.17241,0.0,0.0,0.0,25.92592,58.82352,19.23076,80.95238,29.6,28.33333,0.0,0.0,0.0,45.60496,11.37538,0.0,0.0,0.0,0.0,65.00383,93.67854,62.93597,0.0,0.0,0.0,0.0,0.0,0.0,16.77018,71.98067,69.88847,0.0,0.0,0.0,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39175,78.21782,93.81443,0.0,26.31578,35.71428,13.48617,0.0,0.0,27.72643,55.65749,71.91011,43.38235,52.5974,47.04142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.08695,42.42424,100.0,100.0,51.32625,0.0,0.0,0.0,18.51851,0.0,0.0,72.38095,28.53333,30.0,0.0,0.0,0.0,31.85108,9.92761,0.0,0.0,0.0,75.0,68.30391,83.38937,59.81259,0.0,0.0,0.0,0.0,0.0,0.0,10.28295,49.75845,61.71003,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,81.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.70103,96.0396,64.94845,0.0,26.31578,25.0,11.19352,0.0,75.0,35.30499,56.26911,65.48956,47.42647,53.8961,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,30.30303,63.36248,81.9502,47.87798,0.0,0.0,0.0,22.22222,41.17647,30.76923,60.0,25.86666,24.16666,0.0,0.0,0.0,33.19544,15.20165,0.0,0.0,0.0,0.0,60.62931,83.12037,50.70275,0.0,0.0,0.0,0.0,0.0,0.0,11.04209,41.0628,64.68401,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,85.14851,60.82474,0.0,32.89473,21.42857,16.25084,0.0,0.0,38.26247,66.66666,60.67415,51.47058,71.42857,40.53254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09912,58.29875,51.061,0.0,0.0,0.0,22.22222,0.0,26.92307,60.95238,36.53333,40.0,0.0,0.0,0.0,32.88521,13.9607,0.0,0.0,66.66666,0.0,64.15963,93.61129,59.81259,0.0,0.0,0.0,0.0,0.0,0.0,13.1815,50.24154,72.11895,0.0,0.0,0.0,45.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.47422,93.56435,63.91752,0.0,13.15789,21.42857,16.99258,0.0,0.0,57.48613,70.6422,59.06902,48.89705,85.71428,35.79881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13043,18.18181,64.13994,68.87966,54.77453,0.0,0.0,0.0,66.66666,0.0,19.23076,75.23809,29.33333,100.0,0.0,0.0,0.0,24.30196,10.65149,0.0,0.0,0.0,0.0,61.32003,100.0,55.80426,0.0,0.0,0.0,0.0,0.0,0.0,9.31677,47.34299,100.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,29.41176,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.44329,85.14851,44.32989,0.0,28.94736,0.0,19.35266,0.0,0.0,53.23475,54.74006,58.26645,53.67647,67.53246,44.08284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5034,53.9419,61.40583,0.0,0.0,0.0,33.33333,35.29411,23.07692,92.38095,24.26666,54.16666,0.0,0.0,0.0,18.9245,11.68562,0.0,60.0,0.0,0.0,67.38296,88.63483,58.6153,0.0,0.0,0.0,0.0,0.0,0.0,9.73084,55.07246,84.75836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,62.88659,75.74257,77.31958,38.46153,14.47368,17.85714,16.58799,0.0,62.5,50.27726,50.0,53.61155,52.20588,61.68831,28.69822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15151,58.21185,66.39004,71.75066,0.0,0.0,0.0,33.33333,35.29411,23.07692,80.95238,26.93333,44.16666,0.0,0.0,0.0,51.29265,13.02998,0.0,0.0,0.0,0.0,73.44589,84.26361,59.34409,0.0,0.0,0.0,0.0,0.0,0.0,14.2167,42.99516,84.75836,0.0,0.0,0.0,0.0,0.0,100.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16494,78.71287,77.31958,0.0,10.52631,21.42857,15.98111,0.0,0.0,50.09242,45.71865,67.57624,55.14705,53.8961,56.50887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42424,46.74441,79.04564,79.84084,0.0,0.0,0.0,33.33333,64.70588,19.23076,66.66666,27.73333,47.5,0.0,0.0,0.0,18.40744,9.82419,0.0,60.0,0.0,0.0,71.297,89.64357,63.71681,0.0,0.0,0.0,0.0,0.0,0.0,6.97032,44.44444,95.53903,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,95.0495,88.65979,0.0,11.8421,17.85714,10.65407,0.0,0.0,53.97412,41.13149,67.25521,41.91176,57.7922,53.55029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18181,48.97959,95.85062,88.06366,0.0,0.0,0.0,29.62962,82.35294,46.15384,72.38095,24.26666,45.0,0.0,0.0,0.0,15.71871,12.09927,0.0,0.0,0.0,0.0,67.84343,89.50907,55.59604,0.0,0.0,0.0,0.0,0.0,0.0,6.14216,35.2657,78.8104,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,99.50495,68.04123,0.0,9.21052,28.57142,9.97977,0.0,0.0,75.04621,46.78899,78.49117,81.25,65.58441,54.14201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39393,43.73177,70.12448,80.50397,0.0,0.0,0.0,40.74074,58.82352,53.84615,70.47619,27.46666,40.0,0.0,0.0,0.0,13.85729,16.13236,0.0,0.0,0.0,0.0,67.53645,85.8776,53.93024,0.0,0.0,0.0,0.0,0.0,0.0,7.24637,41.0628,63.56877,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25773,91.0891,51.54639,0.0,32.89473,17.85714,11.8004,0.0,0.0,74.49168,57.64525,60.51364,77.94117,59.74025,43.19526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,37.80369,65.9751,82.89124,0.0,0.0,0.0,0.0,82.35294,0.0,55.23809,30.66666,28.33333,0.0,0.0,0.0,13.44364,11.06514,0.0,60.0,0.0,0.0,75.51803,81.23739,51.79593,0.0,0.0,0.0,0.0,0.0,0.0,8.48861,52.657,70.26022,0.0,0.0,0.0,55.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,87.12871,76.28865,0.0,22.36842,17.85714,13.28388,0.0,0.0,82.25508,58.25688,61.31621,73.52941,66.23376,35.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15151,39.94169,70.74688,73.07692,0.0,0.0,0.0,25.92592,100.0,0.0,62.85714,27.2,35.0,0.0,0.0,0.0,11.4788,13.54705,0.0,0.0,0.0,0.0,82.19493,81.43913,49.86985,0.0,0.0,0.0,0.0,0.0,0.0,7.3844,26.57004,44.60966,0.0,0.0,0.0,45.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,79.70297,50.51546,0.0,7.89473,53.57142,10.9238,0.0,0.0,83.54898,47.55351,48.15409,67.27941,50.64935,36.39053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,44.50923,65.56016,84.61538,0.0,0.0,0.0,0.0,35.29411,0.0,70.47619,45.6,41.66666,0.0,0.0,0.0,20.88934,11.68562,0.0,0.0,0.0,0.0,85.6485,79.95965,53.82613,0.0,0.0,0.0,0.0,0.0,0.0,6.97032,24.63768,47.95539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35051,85.64356,72.16494,76.92307,25.0,25.0,12.60957,0.0,0.0,89.27911,57.79816,45.58587,70.22058,62.98701,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16666,0.0,0.0,45.96695,70.95435,100.0,0.0,0.0,0.0,22.22222,29.41176,0.0,63.80952,26.13333,34.16666,0.0,0.0,0.0,14.99482,7.03205,0.0,0.0,88.88888,0.0,69.37835,80.83389,52.62883,0.0,0.0,0.0,0.0,0.0,0.0,7.9365,38.16425,46.84014,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.97938,83.16831,55.6701,0.0,17.10526,0.0,11.93526,0.0,0.0,78.18853,46.63608,40.12841,69.85294,50.0,45.85798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15151,38.2896,68.25726,95.22546,0.0,0.0,0.0,18.51851,47.05882,38.46153,60.0,27.73333,30.0,0.0,0.0,0.0,15.20165,10.75491,0.0,0.0,0.0,0.0,79.04834,83.25487,56.32483,0.0,0.0,0.0,0.0,0.0,0.0,5.59006,44.92753,51.67286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59793,85.14851,59.79381,69.23076,10.52631,0.0,9.91233,0.0,0.0,87.61552,38.83792,44.14125,92.64705,40.25974,56.50887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,43.47826,0.0,34.79105,69.2946,84.2175,0.0,0.0,0.0,18.51851,41.17647,38.46153,63.80952,29.06666,34.16666,0.0,0.0,0.0,11.37538,10.44467,0.0,0.0,0.0,0.0,100.0,79.69065,50.02602,0.0,0.0,0.0,0.0,0.0,0.0,7.9365,49.27536,75.83643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82474,32.17821,73.19587,53.84615,31.57894,0.0,7.95684,0.0,0.0,80.96118,37.30886,62.27929,79.04411,54.54545,55.32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,36.92905,53.73443,92.70557,0.0,0.0,0.0,0.0,52.94117,0.0,74.28571,30.66666,21.66666,0.0,0.0,0.0,9.92761,8.273,0.0,60.0,0.0,0.0,86.26247,66.577,47.63144,0.0,0.0,0.0,0.0,0.0,0.0,7.03933,42.99516,48.32713,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81443,19.80198,83.50515,53.84615,15.78947,42.85714,9.03573,0.0,0.0,85.39741,68.04281,86.03531,66.91176,64.28571,51.77514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,18.18181,29.2517,66.18257,75.06631,0.0,0.0,0.0,51.85185,0.0,0.0,58.09523,34.39999,26.66666,0.0,0.0,0.0,15.20165,6.30816,0.0,50.0,0.0,0.0,83.96009,71.82246,50.44247,0.0,0.0,0.0,0.0,0.0,0.0,6.97032,40.09661,34.57249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
